Phylum;Class;Order;Family;Genus;strain;name;short;conc;TPEN_conc;AUCsmean;sdAUC;maxODmean;sdmax;finalODmean;sdfinal
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;130 µM;130;0,24921348242121744;0,097198777208950551;0,275378920261143634;0,098737557643258922;0,275053116612142767;0,099016549699745743
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;140 µM;140;0,21220160435478891;0,084440049879423093;0,231810121584892670;0,085670912325118934;0,230941311854223702;0,085985644987550666
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;blank;blank;0,01074512658248725;0,004737559496364132;0,000566251415628540;0,001790644201680851;-0,011956331970482958;0,006453377164095778
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;0 µM;0;1,00000000000000000;0,000000000000000000;0,998474142976372159;0,007403301006718713;0,998474142976372159;0,007403301006718713
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;54 µM;54;0,97925742654377679;0,026566404343954929;0,998313461938955982;0,017030810211123345;0,998313461938955982;0,017030810211123345
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;60 µM;60;0,97966218539234229;0,035476083525066850;0,997287986776641877;0,016312445701511222;0,997287986776641877;0,016312445701511222
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;70 µM;70;1,03033637916681409;0,046433353911570427;1,056350725439750171;0,023803251558663200;1,056350725439750171;0,023803251558663200
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;80 µM;80;0,71217024035541854;0,361548257306259280;0,787164570526058593;0,361077020903788959;0,787164570526058593;0,361077020903788959
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;90 µM;90;0,38908955766669767;0,471736933496293254;0,418924767866872216;0,510905101457874822;0,418615903458347594;0,511177109014646414
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;100 µM;100;0,01275178287858852;0,009809315372139608;0,010990857225441492;0,010208828349409555;0,005004859470066430;0,023886154163926109
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;110 µM;110;0,01618213056758657;0,007330974962859988;0,014790946184386894;0,009654524607278774;0,008713680916544843;0,025733846837637190
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;120 µM;120;0,01432666388884846;0,006216337814416283;0,015333324906877863;0,007552733784556573;0,015220074623752154;0,007683478562907548
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;130 µM;130;0,01394286398923666;0,006992381229202337;0,015277182238985630;0,009289851495174525;0,015050681672734214;0,009691948839191626
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;140 µM;140;0,01818112944074658;0,007269616201245045;0,014897453473796366;0,008928382786774158;0,010992609842350778;0,017221369706403068
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;blank;blank;0,00506597085600482;0,003786550582083217;0,003409758965314520;0,010229276895943561;-0,008695690319037320;0,004683557167273564
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;0 µM;0;1,00000000000000000;0,000000000000000000;0,998315869557699576;0,021005559323408488;0,998315869557699576;0,021005559323408488
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;54 µM;54;1,03548099007063077;0,035451361757270421;1,015951457188727147;0,032053382687414388;1,015481145607304514;0,030840036019292524
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;60 µM;60;1,01163264229820116;0,036513018059547236;0,972295483588993203;0,048257025071038885;0,971230366184006488;0,046737023059845645
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;70 µM;70;0,38638937079293506;0,515662640026679719;0,368463710491374274;0,494355869431694406;0,365049396680343641;0,494690704461930308
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;80 µM;80;0,02372737767610794;0,013217710056988614;0,026665704519481696;0,022842575602226581;0,020541900888458121;0,012189516539145188
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;90 µM;90;0,02408569702988800;0,011196564115153075;0,028347846329302477;0,023589066545260984;0,022935929259078672;0,010293126036496262
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;100 µM;100;0,02513845904124027;0,006702394568790138;0,028608554585146769;0,014250415771939568;0,024839269876509577;0,007658739092145308
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;110 µM;110;0,02973504564761232;0,005940537518228936;0,037713406036859451;0,016285851798726041;0,032657929405155425;0,008123347716417796
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;120 µM;120;0,02661757147192620;0,003871748656913361;0,031778829559647316;0,014969986884620668;0,026840682244239016;0,005911144508515602
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;130 µM;130;0,02749134185369257;0,006704951350510434;0,032332736816700944;0,011720918907916197;0,028801941782637935;0,005283226423694453
Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;23006;Clostridioides difficile;C. difficile;140 µM;140;0,02611456475174427;0,006297818853085381;0,030194240408558691;0,008459418288902416;0,027489948815378210;0,009103123190337280
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;blank;blank;0,13179050826116118;0,309773293097974578;0,161469764330411270;0,366715558275936715;0,149848615402953855;0,372415282735993169
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;0 µM;0;1,00000000000000000;0,000000000000000000;1,023028919393030645;0,116108937483786756;1,023028919393030645;0,116108937483786756
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;54 µM;54;0,90967872661399773;0,119840909791375794;0,893775265072302538;0,138264625695343896;0,893775265072302538;0,138264625695343896
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;60 µM;60;0,96200609910690227;0,052558138302977904;0,946691653599025296;0,074640651827518167;0,946691653599025296;0,074640651827518167
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;70 µM;70;0,92371181956639237;0,118370664632085773;0,890453205924834568;0,107771164073854689;0,890453205924834568;0,107771164073854689
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;80 µM;80;0,60810514916377978;0,358281768304455406;0,557714216803451235;0,389358165642678777;0,552839438048556064;0,391458918350252816
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;90 µM;90;0,05013076549780884;0,020672389555877746;0,046877680099090588;0,027585486955296310;0,034693707770078484;0,040678819522296308
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;100 µM;100;0,04338714037802430;0,021894780238134150;0,040967437961632810;0,026986185537937493;0,023281432519381563;0,040974535530653437
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;110 µM;110;0,04177228413955764;0,023623598912159878;0,040036155921121488;0,032382391538052127;0,023757517872819281;0,040986667556805093
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;120 µM;120;0,03804845771173002;0,021254785600152846;0,038499088281153407;0,029740875546157890;0,029909741266965661;0,021715786915118874
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;130 µM;130;0,03820396848326688;0,026077944317931732;0,043658254245151816;0,035509216675272411;0,035686462124961717;0,022171574445139803
Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;5006;Thomasclavelia ramosa;T. ramosa;140 µM;140;0,03766687199298478;0,019984054817304867;0,041427313364798407;0,026846590395413546;0,032431080962291546;0,017492413786162606
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;blank;blank;0,00246820858217580;0,002555322314174250;0,007593314402616502;0,019672932665858622;-0,001255405590022291;0,001586910072389084
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;0 µM;0;1,00000000000000000;0,000000000000000000;0,988125059846371334;0,048359189332433793;0,988125059846371334;0,048359189332433793
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;54 µM;54;0,96798440672242281;0,021699581014512390;0,949695335463198176;0,069853570551782526;0,949695335463198176;0,069853570551782526
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;60 µM;60;0,96264075164028506;0,020141338764401530;0,956700750855804860;0,066950548766555748;0,956700750855804860;0,066950548766555748
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;70 µM;70;0,96657816366844884;0,025461453517521340;0,964585448681408053;0,062932929298272933;0,964585448681408053;0,062932929298272933
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;80 µM;80;0,98355259534006823;0,033997186748565049;0,993990115642646388;0,068869342865998509;0,993990115642646388;0,068869342865998509
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;90 µM;90;0,40135777225691799;0,300661053317019367;0,504840241710836080;0,228545816357408699;0,504840241710836080;0,228545816357408699
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;100 µM;100;0,08409318263284674;0,057463557647609541;0,115799158656941084;0,065169702110988215;0,115799158656941084;0,065169702110988215
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;110 µM;110;0,08772076506121672;0,067623611214873050;0,119900562348508696;0,076037807984365324;0,119900562348508696;0,076037807984365324
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;120 µM;120;0,07662679966218527;0,050491673902193911;0,109787025817435907;0,054546205487353103;0,109787025817435907;0,054546205487353103
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;130 µM;130;0,09210267796381191;0,054646348090526042;0,124394655459985029;0,057236248804536788;0,124394655459985029;0,057236248804536788
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12004;Escherichia coli BW25113;E. coli BW25113;140 µM;140;0,08732522389378655;0,050808060894066913;0,129214852015900411;0,051855874037594535;0,129214852015900411;0,051855874037594535
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;blank;blank;0,00178314512362514;0,001166499848175235;0,000000000000000000;0,000000000000000000;-0,007133358288155111;0,010082627010645372
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;0 µM;0;1,00000000000000000;0,000000000000000000;0,998693623950561271;0,013740301087955825;0,998693623950561271;0,013740301087955825
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;54 µM;54;0,99415403074729736;0,039127038830905660;0,966254043911683236;0,040843830893359107;0,966254043911683236;0,040843830893359107
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;60 µM;60;0,99265458580635091;0,029224076500043935;0,963578759397603180;0,047331676598068341;0,963578759397603180;0,047331676598068341
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;70 µM;70;0,97054003190583660;0,074397222075614278;0,960091760525963900;0,053630217340881879;0,960091760525963900;0,053630217340881879
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;80 µM;80;0,98389559616846523;0,111749831740987418;0,968692594528442918;0,068572522475495903;0,968692594528442918;0,068572522475495903
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;90 µM;90;0,92042298673246614;0,169231663203608773;0,909520147275915569;0,129733187468824424;0,909391678622267108;0,129806909145448512
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;100 µM;100;0,74210438775691101;0,122522137534227901;0,799494455003754712;0,111168149837177474;0,799494455003754712;0,111168149837177474
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;110 µM;110;0,65435783218617805;0,091858521565813450;0,689836719447368796;0,075041125417182317;0,689579782140071762;0,075109808833383293
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;120 µM;120;0,55436398317987590;0,143795898304067332;0,574864638715908871;0,135157734742899022;0,574195593220815259;0,135732073308429069
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;130 µM;130;0,52434206304340869;0,149320937259534131;0,547390104909910358;0,146523394966683790;0,546114594705828682;0,146143585810110499
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12010;Escherichia coli Nissle 1917;E. coli Nissle 1917;140 µM;140;0,43151916735525403;0,093572402230914509;0,495651163352665403;0,111829641092574650;0,495651163352665403;0,111829641092574650
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;blank;blank;NA;NA;NA;NA;NA;NA
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;0 µM;0;1,00000000000000000;0,000000000000000000;0,995931952662721942;0,017096077352901647;0,995931952662721942;0,017096077352901647
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;54 µM;54;1,00758230081207034;0,011569953643981798;1,000247662350827849;0,018526919612879205;1,000247662350827849;0,018526919612879205
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;60 µM;60;1,01052194524291017;0,008226227070337287;1,001728525307509443;0,013645041098235420;1,001728525307509443;0,013645041098235420
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;70 µM;70;1,04633986699017556;0,023439498919612379;1,027044562874855238;0,018100582640451428;1,027044562874855238;0,018100582640451428
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;80 µM;80;1,04445142016475834;0,015953335158144118;1,029621017534412264;0,018086989879865095;1,029621017534412264;0,018086989879865095
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;90 µM;90;0,90521549167710103;0,198929059029234162;0,932179563339286976;0,137797243999580710;0,932179563339286976;0,137797243999580710
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;100 µM;100;0,29923109915706392;0,067042666135648368;0,584314281703391836;0,057801239113108631;0,584314281703391836;0,057801239113108631
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;110 µM;110;0,20266059045965840;0,100903184943512539;0,414628665482135061;0,172435407378628280;0,414628665482135061;0,172435407378628280
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;120 µM;120;0,17438516137865778;0,091250601654578087;0,375321687508158031;0,214251377743512411;0,375321687508158031;0,214251377743512411
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;130 µM;130;0,18292456744040839;0,101174013616724387;0,376871687048708215;0,215652573548588605;0,376871687048708215;0,215652573548588605
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12016;Escherichia coli O83:H1;E. coli O83:H1;140 µM;140;0,19607385637364219;0,108690635515093087;0,421137433740051637;0,208394012747498553;0,419956162262388411;0,207557602340602637
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;blank;blank;0,00467202381789745;0,004194083315453273;0,001970472440944880;0,004432541870948538;-0,007747557596967042;0,010381008897248089
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;0 µM;0;1,00000000000000000;0,000000000000000000;0,997924212598425231;0,018076909759317326;0,997924212598425231;0,018076909759317326
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;54 µM;54;0,99598233182517049;0,018802404027453597;0,993470399533391668;0,023909322023432572;0,993470399533391668;0,023909322023432572
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;60 µM;60;0,99281003192247985;0,013946716662950647;0,992352107028288133;0,016145643758027319;0,992352107028288133;0,016145643758027319
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;70 µM;70;0,99334542085005961;0,019361934376428393;0,999571121318168498;0,024620206357199227;0,999571121318168498;0,024620206357199227
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;80 µM;80;1,00671285108685216;0,009351194669346885;1,012213764946048533;0,018772139900624901;1,012213764946048533;0,018772139900624901
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;90 µM;90;0,94494664929780303;0,082267528296742068;0,951988152522601272;0,088386514846021724;0,951988152522601272;0,088386514846021724
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;100 µM;100;0,75626226676451269;0,035110498815945225;0,756814158646835766;0,037081391189470056;0,756814158646835766;0,037081391189470056
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;110 µM;110;0,74753204460386002;0,020228474120791720;0,748170312044327823;0,031501086478959862;0,747920312044327851;0,031817359129124256
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;120 µM;120;0,66053822113949034;0,040986819202100171;0,700810258092738336;0,027970284324709899;0,700435258092738433;0,028443161831956870
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;130 µM;130;0,56111045956476302;0,103470918147294047;0,623733595800524898;0,070876178990479877;0,622608595800524967;0,070140785936412237
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12097;Escherichia coli UTI89;E. coli UTI89;140 µM;140;0,42721183272661312;0,025458568411711187;0,501660870516185464;0,047303395036819525;0,501660870516185464;0,047303395036819525
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;blank;blank;0,00341144389683739;0,002277458323363369;0,000000000000000000;0,000000000000000000;-0,006833954646554738;0,006014877382654073
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;0 µM;0;1,00000000000000000;0,000000000000000000;0,994988090800502878;0,028798420248167044;0,994755982483288226;0,029451048287732946
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;54 µM;54;0,99102521824764345;0,040796658560729254;0,997291825356803940;0,028845389964742400;0,997291825356803940;0,028845389964742400
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;60 µM;60;0,97712863554141083;0,039410165206527632;0,986695546570853343;0,026626745921698957;0,986695546570853343;0,026626745921698957
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;70 µM;70;0,97994824847262940;0,036700259046847261;0,994332356537319995;0,025117367570384380;0,994332356537319995;0,025117367570384380
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;80 µM;80;0,93454599126944626;0,086371941220069304;0,940096446832671906;0,087371698935123268;0,940096446832671906;0,087371698935123268
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;90 µM;90;0,63288294390813360;0,349539531139947068;0,658090475824081311;0,344700950463058986;0,658090475824081311;0,344700950463058986
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;100 µM;100;0,16401727911749980;0,069358461785963804;0,202150087943120310;0,083122318394320660;0,202150087943120310;0,083122318394320660
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;110 µM;110;0,16487153003601646;0,118510451718694274;0,236230661419215504;0,125430852805287374;0,236153291980143953;0,125269653395851083
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;120 µM;120;0,13694822734510526;0,111155954919321592;0,174733914050133055;0,127877914335974951;0,174114958537560510;0,126822071418935256
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;130 µM;130;0,10610397663641431;0,093452212365886078;0,141113230650806970;0,097062575251457311;0,140347273203998452;0,096063892864557479
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12194;Escherichia coli ETEC H10407;E. coli ETEC;140 µM;140;0,11314344613148392;0,079581712897448947;0,151582973901256191;0,076670034456666397;0,150728255365345259;0,075546605527978802
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;blank;blank;0,00327704779670799;0,003182657000548973;0,000965858880051776;0,001288364243426461;-0,001804582996371545;0,001778047322107005
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;0 µM;0;1,00000000000000000;0,000000000000000000;1,031154684542572531;0,109548177482878595;1,031154684542572531;0,109548177482878595
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;54 µM;54;0,98988630858773030;0,042049012751226918;1,025178092718018297;0,095372356886730514;1,025178092718018297;0,095372356886730514
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;60 µM;60;0,96071730249955667;0,099593286353566846;0,985266625090983617;0,018781981079458599;0,985266625090983617;0,018781981079458599
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;70 µM;70;0,98807842054037942;0,041683652087216992;1,009719879538259146;0,133009116928631904;1,007171223375145086;0,137933252222211228
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;80 µM;80;0,95222480721288416;0,133229904205469984;0,906362838941107696;0,109300930406922472;0,902308158681608075;0,118945107887096793
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;90 µM;90;0,92087438119305209;0,122753426690153489;0,822040145196746064;0,099608860543322672;0,817522072907589381;0,108927687789664676
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;100 µM;100;0,80013019499217242;0,130351939280519108;0,723317800936362998;0,069374242711990192;0,717550916455889976;0,076897161023894364
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;110 µM;110;0,74786437025314423;0,126701467496187770;0,703601416260960066;0,077214312397884871;0,697656507120992142;0,084386254150195780
